protocol,candidate,metric,mean_of_seed_metrics,median_of_seed_metrics,std_of_seed_metrics,minimum_of_seed_metrics,maximum_of_seed_metrics,p10_of_seed_metrics,p90_of_seed_metrics,n_seeds,metric_of_mean_path,metric_of_median_return_path,difference,relative_difference,primary_value,primary_method
zero_cash,V5_no_volatility_block_cap_0p50,annualized_return,0.0525765436050555,0.06080611980298978,0.029877028183682777,0.001876028081479575,0.09165388544413955,0.011460560982450563,0.09066563598061343,10,0.05495749251344351,0.060738483263412135,0.0023809489083880045,0.0452853828938094,0.0525765436050555,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,annualized_volatility,0.1208053719342258,0.11601801442273785,0.020940507842077436,0.10025065213536562,0.17410327277245563,0.10464313988846406,0.134201278576993,10,0.09890172574955956,0.09336942443226179,-0.02190364618466624,-0.18131351142722354,0.1208053719342258,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,sharpe,0.5059126924324209,0.5484668209463384,0.2529003207926155,0.08005629125309399,0.8542235490693222,0.1525440601320936,0.8492806584384478,10,0.5904504654848056,0.6782620433438303,0.08453777305238475,0.16709952985351753,0.5059126924324209,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,sortino,0.7161811237470675,0.8165527151228611,0.4235275928536662,0.019053466483535373,1.2971334361181464,0.08692273311483618,1.2402693696794707,10,0.8292302310022852,1.005370938209521,0.11304910725521766,0.15784988392844465,0.7161811237470675,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,calmar,0.2280510051677962,0.23379909559645157,0.16313740647558106,0.004954746492699784,0.5715813940715802,0.02580281202172764,0.38986898616326693,10,0.21658699846892637,0.24952888211724583,-0.011464006698869822,-0.050269485505818286,0.2280510051677962,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,max_drawdown,-0.2736497203961881,-0.2519465143470685,0.08083251656879044,-0.4454422845198692,-0.15843033279933116,-0.3853134839162789,-0.22476739187039327,10,-0.25374326668702707,-0.2434126372388148,0.019906453709161054,0.07274428667546465,-0.2736497203961881,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,average_turnover,0.41952524107793254,0.4170341557898764,0.052972522170821226,0.3310642015688603,0.5344866784639111,0.38128648648754115,0.467579269046091,10,0.4195252410779325,,-5.551115123125783e-17,-1.3231897820647667e-16,0.41952524107793254,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,total_transaction_cost,0.026103251820968086,0.025401478387553897,0.0048913300331968855,0.019691143807044453,0.03469521590409246,0.021159698944633314,0.03322683063226746,10,0.026103251820968086,,0.0,0.0,0.026103251820968086,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,mean_transaction_cost,0.00011448794658319337,0.00011140999292786797,2.1453201899986336e-05,8.636466582037041e-05,0.0001521719995793529,9.280569712558472e-05,0.00014573171329941868,10,0.00011448794658319336,,-1.3552527156068805e-20,-1.18375143939024e-16,0.00011448794658319337,mean_of_metrics_across_ten_full_oos_seed_histories
zero_cash,V5_no_volatility_block_cap_0p50,average_max_weight,0.4934377478474876,0.4930629685985965,0.003442947743219785,0.48641341729976456,0.49851475106358545,0.4904033617709939,0.496680895462476,10,0.4934377478474876,,0.0,0.0,0.4934377478474876,mean_of_metrics_across_ten_full_oos_seed_histories
